"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PABPC5",0,NA,NA,NA,NA,NA
"PABPN1",566.315787011591,-0.299582924377192,0.0948660603115652,-3.15795684350423,0.00158879076671507,0.00577501049717195
"PABPN1L",0.677540983469565,-1.39526651171396,2.22403070958077,-0.627359373098304,0.530423692370789,NA
"PACRG",8.53769633932968,0.00375177004428506,0.593268328527975,0.00632390077790601,0.994954290836381,0.996784933505813
"PACRGL",451.366615342686,-0.00736116284633092,0.0943791431802048,-0.0779956524109965,0.937831511332398,0.962944103187801
"PACS1",1036.07835308898,-0.178755351198568,0.0744172171054564,-2.40206981867186,0.0163025965600617,0.0424837597593035
"PACS2",840.660284872169,-0.110152855807527,0.0764254939512257,-1.44131035486438,0.149497023210634,0.259211747600647
"PACSIN1",164.614832844782,-0.535358873330413,0.155203500058753,-3.44939948601514,0.000561834851082022,0.00231873984144134
"PACSIN2",2119.09446246774,-0.0882850364408906,0.0590436588042117,-1.49525009508037,0.134849184030072,0.239118695302999
"PACSIN3",429.936064516896,0.507214347046722,0.0967490487644121,5.24257709532431,1.58349193563512e-07,1.51797774463613e-06
"PADI1",7.48790757589033,-0.554951134063898,0.673552138208891,-0.823917114330041,0.409986655322828,0.553818804290133
"PADI2",285.52587262528,0.47063402234768,0.110063606721159,4.27601853480967,1.90265389782537e-05,0.000114012661118773
"PADI3",10.0168634863145,-0.282548484225309,0.538716280971314,-0.524484769080804,0.599941410657419,0.722282017153037
"PADI4",0.809642491068634,-0.0410995073474902,2.24002845547931,-0.0183477612737272,0.985361425881441,NA
"PADI6",0,NA,NA,NA,NA,NA
"PAEP",0.828433877701768,-1.28318657751603,1.98840698398514,-0.645333972295893,0.51871078183147,NA
"PAF1",2547.4374807302,-0.205317547822872,0.0551060544373642,-3.72586188430972,0.000194648970286708,0.000905866361718909
"PAFAH1B1",4470.23677234575,-0.124721552038941,0.0547615618606865,-2.27753825495761,0.0227541028953802,0.056256738428339
"PAFAH1B2",3687.64472136052,-0.00812363828841636,0.0496883760868558,-0.163491724386729,0.870131288470082,0.919081448248225
"PAFAH1B3",984.270161717381,-0.472697990658064,0.0780883423397371,-6.05337463307273,1.41842469467782e-09,2.07244788797516e-08
"PAFAH2",481.947684466708,-0.0523734036973382,0.0911940914944188,-0.574306984576337,0.565760083555457,0.694133315673607
"PAG1",481.147855420965,0.162881994064817,0.0915397145380047,1.77935877216651,0.0751809610964474,0.15072177215396
"PAGE1",0.191278119184428,0.92067477324108,4.08045587191822,0.225630371247777,0.821488917068378,NA
"PAGE2",0.111548257819013,0.92067477324108,4.08045587191822,0.225630371247777,0.821488917068378,NA
"PAGE2B",0.874821442289957,1.62710953717118,2.0200422183571,0.805482936141061,0.420541049389253,NA
"PAGE3",0,NA,NA,NA,NA,NA
"PAGE4",0.760991431353354,-3.41644050250606,2.08610414858731,-1.63771329673048,0.101481515528003,NA
"PAGE5",0,NA,NA,NA,NA,NA
"PAH",0.111548257819013,0.92067477324108,4.08045587191822,0.225630371247777,0.821488917068378,NA
"PAICS",11192.5281378178,-0.306485891481898,0.0429943853459766,-7.12850966505511,1.01461475741684e-12,2.66031012237627e-11
"PAIP1",1225.28093044766,-0.199526774725461,0.0635885744175698,-3.13777713296763,0.00170234260598512,0.00615216072317851
"PAIP2",3128.83823178542,0.285705666345354,0.0518237441911885,5.51302633193245,3.52715436392303e-08,3.8746514145718e-07
"PAIP2B",806.815911911081,0.297680683647047,0.0802933014333696,3.70741616464822,0.000209384699420909,0.000967826560566085
"PAK1",1798.88591942054,0.122437073480778,0.0561658502679293,2.17992023438999,0.0292633747573674,0.0695196664720181
"PAK1IP1",1076.58612567789,-0.0790713025682884,0.0672838250618528,-1.17519035957898,0.239918566252458,0.37133501797744
"PAK2",2509.43207585854,-0.196590358784795,0.0637350157695747,-3.08449533448836,0.00203897807997324,0.00719367320439802
"PAK3",101.221254216527,0.355831738797776,0.191048055511217,1.86252478647648,0.0625291549953704,0.129637485321662
"PAK4",2017.22598953369,-0.225437678507061,0.0636716326436961,-3.54062977729189,0.000399173268632557,0.00171818059107057
"PAK6",36.8293859162727,-0.488707743990805,0.314718744469483,-1.5528396467602,0.120461448319738,0.218734744142166
"PAK7",27.0319289139184,0.243567984696795,0.352043556471399,0.691868890139969,0.489019669039051,0.627751378683921
"PALB2",861.540296916088,-0.0770538987164642,0.0727635075633838,-1.0589635010289,0.289616402458332,0.427399397791747
"PALLD",2167.86258450893,0.133670560784069,0.0641220144230386,2.0846282199151,0.0371030608564777,0.0846241970246528
"PALM",535.338788728875,0.311433575434975,0.0887747594762214,3.50813201040993,0.000451265064462484,0.00191068295178711
"PALM2",198.893946460284,0.138148644120368,0.13740297565839,1.0054268727326,0.314691345441156,0.45454798194193
"PALM2-AKAP2",4.05721653908143,-0.192276259716243,0.972934743332371,-0.197625031929359,0.843338448402974,0.899505945456257
"PALM3",132.773804020892,0.315460134308203,0.173324625205341,1.82005375136091,0.0687508196829896,0.140047966020905
"PALMD",50.1654796805675,0.40128916896125,0.244232967313664,1.64305897510504,0.100370731855817,0.189700374992435
"PAM",2774.72077188774,0.310258269221593,0.0590292877067514,5.25600564185882,1.47217775545072e-07,1.4154222269151e-06
"PAM16",15.246583316699,-0.41140487057318,0.446797506442578,-0.920785959278969,0.357162186941867,0.500278196166643
"PAMR1",63.3820653541247,0.760390160643191,0.251657599511257,3.02152671773053,0.00251503443828358,0.00859478819024315
"PAN2",1723.79952471831,0.0873841761936146,0.0630454049941055,1.38605146880704,0.165731187936222,0.281503478729145
"PAN3",1149.71881929765,-0.0611295796859586,0.0758763952004965,-0.805646861905197,0.420446496919932,0.563967279289464
"PAN3-AS1",88.9328130339503,0.396438003485603,0.19049471774753,2.08109709378407,0.0374250198133908,0.0851919869916024
"PANK1",548.959988091055,0.102496317838179,0.0882487646564453,1.16144762181318,0.245459912129921,0.377924898679167
"PANK2",966.920741623379,-0.00064605527127193,0.070428654904275,-0.00917318770534569,0.992680957803064,0.995484280539815
"PANK3",2378.06960365159,0.129667822574254,0.0710929483441201,1.82391960939088,0.0681642266400848,0.13913065627462
"PANK4",1321.14802434069,0.0347956167931771,0.0655423117907623,0.530887846987437,0.595496499896157,0.719165704998057
"PANX1",614.934100179283,0.000484150615078007,0.0860194277051865,0.00562838684229953,0.995509220746686,0.997086041645314
"PANX2",287.264616201134,0.277527653285169,0.115720992888238,2.39824811694455,0.0164737021908911,0.042884131520033
"PANX3",0,NA,NA,NA,NA,NA
"PAOX",65.4580988546736,0.0367416613007736,0.218640896945237,0.168045694168444,0.866547331436746,0.916362443129361
"PAPD4",1649.11588730582,0.345658319199219,0.0658858967746353,5.24631728671089,1.55169584455393e-07,1.48924510110391e-06
"PAPD5",1005.93632717255,-0.0440256985479943,0.0701410281787417,-0.627673983275563,0.53021753199398,0.664003718115609
"PAPD7",2256.59974592074,-0.00653498780555502,0.0558032269606689,-0.117107704365573,0.906774704547605,0.943810679163064
"PAPL",0.111368293034921,-1.00287057155282,4.08045587191822,-0.245774149514665,0.80585706906775,NA
"PAPLN",201.190803459513,0.810826348524619,0.136476382316634,5.9411477265235,2.83033408037924e-09,3.90156178928227e-08
"PAPOLA",8963.3037165667,-0.215587067482344,0.0537672303900613,-4.00963683489627,6.08122046909362e-05,0.000322417190401312
"PAPOLB",289.383323150535,-0.376286167693157,0.112953936413884,-3.33132407457121,0.000864339138344102,0.00338017233058437
"PAPOLG",1241.31021250688,0.28091245462496,0.068281259541984,4.11404910379891,3.88778678063321e-05,0.000216010194087223
"PAPPA",30.1591243747942,1.39195333140226,0.332355383098133,4.18814739339206,2.812408482824e-05,0.000161763001996232
"PAPPA2",3.43379610215766,0.912956303513532,0.986720605955219,0.925242969492588,0.354839536745739,0.498092621186015
"PAPSS1",1104.90642368323,0.29508998851386,0.0657239535100913,4.48983928619802,7.12769311888626e-06,4.7658971386413e-05
"PAPSS2",1235.31895254265,0.239082403038383,0.0613461880511174,3.89726583890046,9.72848112335445e-05,0.000489118926284995
"PAQR3",1904.35531964451,-0.116125238011281,0.0608266478691052,-1.90911783041497,0.05624689308478,0.118937604988981
"PAQR4",625.237610969035,-0.0430670430465006,0.0891610998231888,-0.483025031453233,0.629077963029106,0.74565387843479
"PAQR5",441.901646360984,0.596378193861409,0.0989451410038233,6.02736211006425,1.6665732997766e-09,2.39854403981064e-08
"PAQR6",104.653108607294,0.489671256560438,0.174481190016135,2.80644152252261,0.005009200358309,0.0156513557484655
"PAQR7",350.517362291504,-0.0593371514477948,0.102455319112953,-0.579151497077258,0.562486954885166,0.691223327370365
"PAQR8",582.751945124064,0.714836403970314,0.0854600265782345,8.36457034466185,6.03343823392307e-17,3.14876081633014e-15
"PAQR9",97.2460718173797,0.511610104414597,0.188646946708807,2.71199779980701,0.00668790367371349,0.0200416265841332
"PAR-SN",0.111368293034921,-1.00287057155282,4.08045587191822,-0.245774149514665,0.80585706906775,NA
"PAR1",0,NA,NA,NA,NA,NA
"PAR4",0,NA,NA,NA,NA,NA
"PAR5",0,NA,NA,NA,NA,NA
"PARD3",1301.01837419161,-0.0794848112131245,0.0619155504604523,-1.28376168219476,0.199225354622443,0.323602137100756
"PARD3B",358.821867090892,0.07819636746985,0.107641315125075,0.726453103801168,0.467561046673161,0.608690312075302
"PARD6A",70.8709867674808,-0.867100935140247,0.223476424714731,-3.8800555192661,0.000104432624291657,0.000521684072723001
"PARD6B",365.113744373558,-0.153608698126241,0.101036807558507,-1.52032414560696,0.128429528425591,0.230043382087362
"PARD6G",245.39823920173,-0.0367963302030774,0.117156892523655,-0.31407738299006,0.753462266769094,0.839722052785232
"PARG",743.140777855177,-0.0353976258506499,0.0827274381451766,-0.427882533827911,0.668736643972971,0.776335234119713
"PARK2",36.3817834727594,0.359781171064785,0.297553807885396,1.20912978268239,0.226612988768607,0.355866484477523
"PARK7",4358.66791859572,-0.23376079648161,0.0475398932938662,-4.91715021396084,8.78131694143102e-07,7.14356634652767e-06
"PARL",1045.14611676736,-0.0506585086532308,0.070380537452757,-0.719780076803695,0.471660413544866,0.612446172913783
"PARM1",928.732335102213,0.240233871709545,0.0789559739973095,3.04263071617268,0.00234519936349355,0.00808373741351913
"PARN",1302.2641201837,-0.177909833051917,0.0630332525492648,-2.82247584975673,0.0047654410991587,0.0149756599374293
"PARP1",16763.8104484776,-0.353878301069648,0.0382775642825333,-9.24505797854877,2.35113209739909e-20,2.01077187492221e-18
"PARP10",12.269147452715,0.488258087435457,0.507672824724703,0.961757383212754,0.336171489977931,0.478133329454898
"PARP11",869.700632717736,-0.0505984836687675,0.0724405777377542,-0.698482608075569,0.484875430724692,0.624148160826466
"PARP12",148.215374964678,0.50902671524815,0.16307280459835,3.12146906715615,0.00179951151798712,0.00645193605055303
"PARP14",191.497534013968,0.266257785110293,0.145617134136745,1.82847840461039,0.0674777838239173,0.138040024892134
"PARP15",0.622246537817324,0.920581634649836,2.3126681273514,0.398060415051484,0.690585652640096,NA
"PARP16",565.238651812815,0.0387706498373958,0.084417417980234,0.459273106960862,0.646038057402126,0.759200376332893
"PARP2",2037.22689704279,0.121162472738837,0.0549776294453399,2.20385043810045,0.0275348640617287,0.0661930838040232
"PARP3",199.052494511862,-0.820787437098683,0.165537107688417,-4.95832897264108,7.11020921219913e-07,5.93789711049452e-06
"PARP4",1091.09361191667,0.0263575875391021,0.0689506263083273,0.382267557965877,0.702262915707876,0.801517545587795
"PARP6",1827.75136735804,-0.110701575722795,0.0576650993623615,-1.91973267967785,0.0548916741387531,0.116645700150453
"PARP8",872.353698412884,0.426687574516583,0.0789114023758283,5.40717262233428,6.40274279514988e-08,6.68299064273312e-07
"PARP9",585.651358112585,-0.0949400626119676,0.0828877473362808,-1.14540526993441,0.252041316315509,0.385162042860917
"PARPBP",953.757567500003,-0.0615669485521666,0.0837956352895518,-0.734727391700355,0.462505534712773,0.60396737625175
"PARS2",311.061843323205,0.171605692256235,0.108980325004796,1.57464838032629,0.115337628956251,0.211333726191853
"PART1",0.72593684604327,0.920643139366285,4.08045587187586,0.225622618715651,0.821494947234175,NA
"PARVA",880.614481375682,-0.18433055016894,0.0753207789713075,-2.44727355035931,0.0143941545178643,0.0383570169737869
"PARVB",636.145364930434,-0.111502212645087,0.0842854849410681,-1.32291120734547,0.185864907834657,0.306894093751048
"PARVG",0.915670739234558,0.5039381881987,1.94325739921272,0.259326524835497,0.795383315383707,NA
"PASD1",3.4349990473661,-2.0291931114718,1.1746128716537,-1.7275420357134,0.0840703626046961,0.164524903935271
"PASK",897.285221764945,-0.283986599536415,0.069333624296036,-4.09594338129316,4.20452688640029e-05,0.000231717094093619
"PATE1",0,NA,NA,NA,NA,NA
"PATE2",0,NA,NA,NA,NA,NA
"PATE3",0.13366468171471,-0.0411202350693873,4.0804558719083,-0.010077363010461,0.99195956372931,NA
"PATE4",0,NA,NA,NA,NA,NA
"PATL1",2491.78343428791,-0.345299601495925,0.0558033499931378,-6.18779341273215,6.10122128874225e-10,9.55546018711454e-09
"PATL2",3.18307682959101,-0.38142064478159,1.02063010538859,-0.373710948528576,0.708619378848513,0.805951848667635
"PATZ1",1209.90879612705,-0.397169505798628,0.0640917135639546,-6.1968932286747,5.75885379237531e-10,9.07144423321607e-09
"PAWR",852.000712646756,0.0146057898530461,0.0834961492921907,0.174927705970414,0.861136439701996,0.912471700994558
"PAX1",61.2230570182538,0.0586866957974258,0.246241436621792,0.238329895254648,0.811625236211913,0.878663258828816
"PAX2",202.534868193832,-0.155838898463379,0.142993313480904,-1.08983346612351,0.275786509150169,0.412241272599561
"PAX3",423.279341572932,0.231254426114957,0.0982299890866418,2.35421410778111,0.0185619160658678,0.0474876897315505
"PAX4",0,NA,NA,NA,NA,NA
"PAX5",2.05191920704652,0.756410847893419,1.21030349932633,0.624976171939058,0.531986697092966,NA
"PAX6",1024.9467254659,0.0480214099514564,0.0689055063093049,0.69691687244698,0.485854818026496,0.624965623471361
"PAX7",112.9187226053,-0.174467590762748,0.169911368508974,-1.02681528783952,0.304507449258461,0.443962437179269
"PAX8",5.63524222741679,0.560125760639688,0.723077791354474,0.774641079199039,0.438551776365241,0.581945025745428
"PAX9",259.145443507924,0.103606667914909,0.119231609000683,0.868953030016693,0.384872822195158,0.5287105836816
"PAXIP1",1728.2773124666,-0.170361095213588,0.0603003882669007,-2.82520726831042,0.00472500404244199,0.0148800734592809
"PBK",1858.85266009858,-0.0535334570098099,0.0649149176542078,-0.824671107109381,0.409558339408554,0.553374304642515
"PBLD",204.533205489235,-0.175221984023154,0.130073684596095,-1.34709787431066,0.177948712679453,0.296914425088751
"PBOV1",0,NA,NA,NA,NA,NA
"PBRM1",3999.74789955012,-0.351463276624654,0.0576911998966384,-6.09214710829984,1.11406234135657e-09,1.666502595793e-08
"PBX1",1711.22161775426,0.0861695553877193,0.0566544314643158,1.52096761295705,0.128267964964622,0.229793508192268
"PBX2",2768.13179638825,0.0312976329170552,0.0527591499181059,0.593217156941235,0.553035831983618,0.683338400267715
"PBX3",838.02894354113,-0.171045842065389,0.0724791858240477,-2.35993051136949,0.0182783585281911,0.0468429536488864
"PBX4",77.528568967612,-0.0613238306891166,0.216066430132146,-0.283819335801544,0.776548835778936,0.855759645985895
"PBXIP1",557.573903284782,0.25659046810212,0.0845519515872239,3.03470781318893,0.00240768818519799,0.00827120641539623
"PC",472.45210648991,-0.250289445225727,0.100240543750061,-2.4968883434012,0.0125288399709696,0.0341325218355217
"PCA3",0,NA,NA,NA,NA,NA
"PCAT1",0.55913401170407,1.20941234578527,2.4570001755966,0.492231281787194,0.622555852766034,NA
"PCBD1",979.921068044194,-0.103815317394851,0.077284281788463,-1.34329148168843,0.179177609284272,0.298507521433817
"PCBD2",182.599373234713,-0.192821792102745,0.136670751981948,-1.4108489878523,0.158289146329116,0.271174955981763
"PCBP1",6587.02829767367,-0.0721147056390767,0.0524601815123251,-1.37465604502596,0.169238104399781,0.286032533406148
"PCBP1-AS1",153.593356233509,-0.53346924124876,0.164605325902746,-3.24089903120116,0.00119153379392389,0.00448059496403011
"PCBP2",10406.2444092242,-0.157029496743257,0.0429077569754847,-3.65969949985911,0.000252511189865792,0.00114449785972745
"PCBP3",31.1233189270825,-0.138671633623903,0.308129519666294,-0.450043325203263,0.652679201072518,0.764192922985721
"PCBP4",424.634978728846,0.0379286257068287,0.118744049588419,0.319414958798304,0.749411868993885,0.836863746241121
"PCCA",318.956203957746,0.550261385834526,0.110148773880334,4.99561971005079,5.86471301484053e-07,4.9973963013782e-06
"PCCB",2147.26282039665,0.00125223304028267,0.0566560375028932,0.0221023759421707,0.98236629121231,0.989555467273577
"PCDH1",219.063232842179,0.465968356831574,0.128327758616426,3.63107999278912,0.00028223768140561,0.00126311028103031
"PCDH10",1097.33180091792,0.388022695284757,0.067743964920143,5.72778247836778,1.01751917972755e-08,1.24689991004123e-07
"PCDH11X",1.60435868878921,1.17255841826101,1.67639389198239,0.699452809908789,0.484269094399899,NA
"PCDH11Y",0,NA,NA,NA,NA,NA
"PCDH12",0.707501702287047,-0.00214184031738849,2.11397633910182,-0.00101318083734964,0.999191598790886,NA
"PCDH15",3.40404301134163,0.166254582756483,0.887076052595556,0.187418634817192,0.851332412996909,0.904959651610887
"PCDH17",264.851781460797,-0.396612787523478,0.11339847330495,-3.49751434886528,0.000469615449309467,0.00198016736305373
"PCDH18",237.549510591066,0.767223323472336,0.12995524199584,5.90375048893294,3.55329441409853e-09,4.8009151575103e-08
"PCDH19",1024.78002606764,0.357708614374792,0.0782867319884594,4.56921122250349,4.89563203641085e-06,3.40588370165125e-05
"PCDH20",177.355299641741,0.393712367232601,0.145738037759179,2.70150726115292,0.00690259731244344,0.020579289486907
"PCDH7",1259.17958156481,-0.0516031086328893,0.0686769273667773,-0.751389303678319,0.452418398120619,0.594836971450443
"PCDH8",15.9528047454855,-0.186743280178227,0.44311846174951,-0.421429699500515,0.673441335845121,0.77974654246031
"PCDH9",1285.61033606257,0.327885250247392,0.07081212738071,4.63035446576219,3.65040280212115e-06,2.61502139173836e-05
"PCDHA1",10.8708206258172,-0.942548951590066,0.551935028507472,-1.70771721834521,0.087688825680858,0.170320685790347
"PCDHA10",118.048721407074,-0.0920159762765668,0.164147128862813,-0.560570123364567,0.575090623445636,0.702205511585025
"PCDHA11",18.0370574004256,-0.187267081870112,0.42284449455513,-0.442874589314763,0.657856448166931,0.768061003628827
"PCDHA12",7.93851379812487,-0.55692847441127,0.665687140577342,-0.836621951158998,0.402805102838223,0.546406025150505
"PCDHA13",6.15421056546756,0.300939159689293,0.734418356182419,0.409765302236733,0.681978121498307,0.786564471840348
"PCDHA2",0.707660746061587,-0.162758876612686,2.05191703811272,-0.0793203982371459,0.936777781971373,NA
"PCDHA3",3.66735882828075,-0.602827892140755,0.877799334763073,-0.686749087481895,0.492240857981066,0.630499052389297
"PCDHA4",0.408393248782928,-2.49491066239111,2.62636935379272,-0.949946609294775,0.342139382089352,NA
"PCDHA5",0.297024955748007,-2.01349852684416,3.19403708360311,-0.630392971071201,0.52843750846883,NA
"PCDHA6",0.43831209299442,-0.00479254072487595,2.61646825945282,-0.00183168311236392,0.998538529141583,NA
"PCDHA7",0.349240188639288,1.6794122032876,2.8605409182739,0.587096025286359,0.557139216886839,NA
"PCDHA8",6.87682888032844,-0.844926555747214,0.665470213199308,-1.26966848250826,0.204202744086318,0.32960986409585
"PCDHA9",2.65590911713512,1.87858416240354,1.16683909914327,1.60997704292121,0.107402868137981,0.199980149439635
"PCDHAC1",25.2228599545518,-0.009994454195518,0.347978112603496,-0.028721502397785,0.977086707007273,0.986081265226974
"PCDHAC2",95.8199112306952,0.500699315718987,0.181285942923414,2.7619312763291,0.00574605718435046,0.0175771243644878
"PCDHB1",0.358441478431851,-0.0410900491611604,3.05194003824508,-0.0134635833752448,0.989257939224908,NA
"PCDHB10",16.9038493424485,1.43224278026664,0.434452710480899,3.29665978762401,0.000978419410861136,0.00376856427173229
"PCDHB11",72.2878809869323,0.745443518263108,0.213980122380174,3.48370451409825,0.000494525134698917,0.00207289404036613
"PCDHB12",43.3974219750283,0.3633447605866,0.268218648412981,1.35465883053423,0.175526280380887,0.293832936054702
"PCDHB13",68.5645862550403,0.585058490227878,0.23028844662201,2.54054642692597,0.0110679398124782,0.0307421861650793
"PCDHB14",59.7059263326958,0.474696635041499,0.244752360711545,1.93949767700486,0.0524407671169275,0.112432068625149
"PCDHB15",77.9582007517156,0.0677783373139858,0.207695477843964,0.326335161543121,0.744170787990919,0.832661813948329
"PCDHB16",54.6349380937309,0.43554507666151,0.254401232150331,1.71203996529442,0.0868893036459438,0.168968663697201
"PCDHB17",1.32594778532241,0.581792873006554,1.44633021439453,0.40225452473874,0.687496718425833,NA
"PCDHB18",29.9324305008725,0.0080196347070104,0.334445723558052,0.0239788824975613,0.980869453189457,0.98835113476152
"PCDHB19P",7.09377085984567,0.191404914366407,0.638851225747776,0.299607962937486,0.764476209517825,0.847832091959649
"PCDHB2",142.043096148397,0.299394127284291,0.149662049758252,2.00046790597817,0.0454497621399631,0.0999490932359044
"PCDHB3",7.76142401639857,0.458734947789026,0.612316655553481,0.749179274528095,0.453749159184104,0.596058907541
"PCDHB4",7.1646130140673,0.613720696615626,0.703576052268429,0.872287643442246,0.383051476887373,0.526970482952053
"PCDHB5",60.1496708783887,0.0468387263833178,0.225379622233381,0.207821478797299,0.835368361092736,0.894130315893797
"PCDHB6",7.27276720277402,-0.455494520193407,0.670872965675387,-0.678957930187047,0.497164518445176,0.63480235737979
"PCDHB7",3.86654223537113,0.673307279425487,0.864222739725901,0.779089982796605,0.435926710526894,0.579450143742925
"PCDHB8",53.8563303235318,0.346218056925697,0.239367229728544,1.44638870290778,0.148068208678001,0.257389429700425
"PCDHB9",21.8479810882742,-0.140471852692809,0.367780441765636,-0.381944869113848,0.702502257977267,0.801688862935493
"PCDHGA1",21.6157945555516,-0.263514020172864,0.373224711074204,-0.706046551458037,0.480159188541931,0.619688737049257
"PCDHGA10",10.8775746126375,-0.613184356691777,0.538296735018419,-1.13911959111325,0.254653277267231,0.388254739981353
"PCDHGA11",207.422528929831,0.319067510509764,0.134190720287011,2.37771665452971,0.0174202060447034,0.0449895756111035
"PCDHGA12",3.89288907731519,0.908681977415547,0.926877443324903,0.980369070322734,0.326903971485138,0.468501173382148
"PCDHGA2",1.10853298613107,-1.49276269389545,1.71336370981759,-0.871246825961063,0.383619397307638,NA
"PCDHGA3",1.06210088391783,-1.11171727720396,1.66611467708998,-0.667251355798437,0.5046115923563,NA
"PCDHGA4",9.18877709613856,-0.648315961535945,0.582810571560155,-1.11239567909764,0.265968061623542,0.401125314986664
"PCDHGA5",6.96780511050057,0.214543519061402,0.664921885268811,0.322659734646375,0.746952949467465,0.834881479419221
"PCDHGA6",15.6841826379494,-0.221969231237019,0.446867677148048,-0.496722503300413,0.619384751181728,0.737995237729507
"PCDHGA7",6.18933089741508,-0.30365818254987,0.714804819222083,-0.424812724234762,0.67097320116032,0.778102175277142
"PCDHGA8",0.898443744646407,-0.554031931784022,1.95154363164626,-0.283894207026598,0.776491456057701,NA
"PCDHGA9",12.3588016004215,-0.0603036812718779,0.486354297179197,-0.123991258269194,0.901322196541904,0.940472569818716
"PCDHGB1",13.2808247313781,-0.0402795571794294,0.495926301973727,-0.0812208528144638,0.935266316153992,0.961458481710224
"PCDHGB2",19.7238798285694,0.162354967396235,0.39663904685256,0.409326738465528,0.682299895647965,0.786787172342686
"PCDHGB3",10.5402199884638,-0.510713674021903,0.545742012564703,-0.935815206203047,0.349368340865061,0.492488024180714
"PCDHGB4",2.54436703877076,0.248532966030521,1.05582170996196,0.235392930156244,0.813903772852094,0.879888691564457
"PCDHGB5",59.2247186479599,-0.173739129235513,0.231479993483079,-0.750557862998269,0.45291878818776,0.595399034689124
"PCDHGB6",9.36247579600147,-0.155203453547877,0.560481514305217,-0.27691092317339,0.781848504974032,0.859454598166273
"PCDHGB7",27.605734959457,-0.235974486445715,0.349858343705712,-0.674485804586692,0.500002507647795,0.636795646532569
"PCDHGB8P",3.40905572340042,-0.792185800196336,1.02397191750197,-0.773640162055338,0.439143614858806,0.582428999497447
"PCDHGC3",482.055662954837,0.0130078618208955,0.0946018227176912,0.137501175423578,0.890634663716479,0.93337626496961
"PCDHGC4",32.3381846537826,-0.0705845358430841,0.315314375950091,-0.223854480565315,0.822870536114889,0.885772007079849
"PCDHGC5",3.94075040485979,-0.208823322516962,0.856858235185384,-0.243708135070654,0.807456872439052,0.875817265026024
"PCDP1",40.8920971738481,-0.244915674406167,0.281202160356253,-0.870959433938507,0.383776303092845,0.527470417418731
"PCF11",2045.64118375284,-0.129607063123174,0.0619434377654566,-2.09234533630373,0.0364076349127222,0.0833346524045027
"PCGEM1",0,NA,NA,NA,NA,NA
"PCGF1",307.968183382744,-0.230324728800815,0.114134951170522,-2.01800348130609,0.043590898760112,0.0965370568392666
"PCGF2",1680.7433462444,-0.394327537647681,0.0718530721650729,-5.48797046202515,4.06578030357297e-08,4.40999477150495e-07
"PCGF3",2208.56519527669,-0.10280218870483,0.0520903610116555,-1.97353573114663,0.0484345578100319,0.105448287595211
"PCGF5",2196.25592425482,0.00406515301910017,0.0641108347976731,0.0634082059909118,0.949441452966818,0.969562774081831
"PCGF6",723.745703184577,0.0530284936940397,0.079723458502013,0.66515545976597,0.505951065308964,0.641874261916088
"PCID2",897.466541788476,0.0788690218150811,0.0701167905985556,1.12482361417018,0.260663785765575,0.395278772788773
"PCIF1",984.953238646505,-0.23240969093149,0.079194518437274,-2.93466890786855,0.00333903765643049,0.0109899617404376
"PCK1",131.914139400301,1.36979172927246,0.19085736834612,7.17704399438403,7.1234770582502e-13,1.90133983245943e-11
"PCK2",604.377917399959,0.465223197059723,0.0997024022568774,4.66611823315052,3.06943125535467e-06,2.23835533733119e-05
"PCLO",582.463178388904,0.272949138538996,0.0903072727212131,3.02244913742014,0.00250738215759026,0.00857043053865596
"PCM1",2877.22820960797,-0.0551990719003233,0.0604740226457922,-0.912773278265855,0.361361794990845,0.504430432505166
"PCMT1",4442.82059913766,-0.00200015869415644,0.049429849537147,-0.0404645920002912,0.96772273539922,0.980264844521038
"PCMTD1",515.871519215504,0.246267205545139,0.0946422731188993,2.60208464388586,0.00926589797679774,0.0264147053543367
"PCMTD2",1720.46053032083,-0.247107247480299,0.0558401529170409,-4.42526093808186,9.63257772586434e-06,6.24893396155655e-05
"PCNA",6476.32784227286,-0.0195798389590354,0.0464934676134024,-0.421130966651996,0.673659450262521,0.779849265438192
"PCNA-AS1",2.45193250457839,1.07272461919119,1.1141953721214,0.962779639937601,0.335658120283445,NA
"PCNAP1",1.25513924723692,-2.41109766471487,1.81415003130902,-1.32905086299567,0.183831189838633,NA
"PCNP",6193.57747089196,-0.132922855917857,0.061932291873484,-2.14626089067385,0.0318521699750872,0.0745529727099943
"PCNT",2135.13913912372,-0.244496567653895,0.0564329820581798,-4.33251192364476,1.4741767651247e-05,9.11801494067092e-05
"PCNX",2117.74732631253,0.0955711669807299,0.0578551463705553,1.65190433308401,0.0985540546259503,0.187064894528805
"PCNXL2",928.103144885011,-0.174116417883732,0.0721664536993409,-2.41270575119478,0.0158345973138804,0.0414715643934964
"PCNXL3",1597.36868337583,-0.196313825820048,0.0591154631850449,-3.32085405819355,0.000897424509931512,0.00349034032612649
"PCOLCE",187.461242931156,0.190493645074533,0.148770915283668,1.28044950662104,0.200387092216823,0.324895598150055
"PCOLCE2",384.410904146878,0.227382664177597,0.104527639921367,2.17533529264268,0.0296049996282744,0.0701476166126867
"PCP2",5.28798675273441,0.422324610458853,0.756780158733791,0.558054549375959,0.576807135445804,0.703355072970081
"PCP4",0.523564627031976,-2.44097437773197,2.47568907289262,-0.985977764517866,0.324144024288469,NA
